Player Name,Rating,League,Season
"42Ivan ProvedelLazio, 30, GK",6.89,Serie A,2022-2023
"43Fikayo TomoriAC Milan, 27, D(CR)",6.89,Serie A,2022-2023
"44Juan CuadradoJuventus, 36, D(R),M(CLR),FW",6.89,Serie A,2022-2023
"45Olivier GiroudAC Milan, 38, FW",6.88,Serie A,2022-2023
"46Manuel LocatelliJuventus, 27, M(C)",6.88,Serie A,2022-2023
"47Boulaye DiaSalernitana, 28, AM(CR),FW",6.88,Serie A,2022-2023
"48Andrei RaduCremonese, 27, GK",6.88,Serie A,2022-2023
"49Federico DimarcoInter, 27, D(CL),M(L)",6.87,Serie A,2022-2023
"50Stanislav LobotkaNapoli, 30, DMC",6.87,Serie A,2022-2023
"51Pierluigi GolliniNapoli, 29, GK",6.87,Serie A,2022-2023
"52Theo HernándezAC Milan, 27, D(CL),M(L)",6.87,Serie A,2022-2023
"53IbañezRoma, 26, D(C)",6.87,Serie A,2022-2023
"54Amir RrahmaniNapoli, 30, D(CL)",6.87,Serie A,2022-2023
"55Destiny UdogieUdinese, 22, D(L),M(L)",6.87,Serie A,2022-2023
"56Stefan de VrijInter, 33, D(C)",6.87,Serie A,2022-2023
"57Ciro ImmobileLazio, 34, FW",6.87,Serie A,2022-2023
"58Matteo PessinaMonza, 27, M(CR)",6.86,Serie A,2022-2023
"59Jaka BijolUdinese, 26, D(C),M(C),FW",6.86,Serie A,2022-2023
"60Alessio RomagnoliLazio, 30, D(CL)",6.86,Serie A,2022-2023
"61Ivan IlicTorino, 23, M(C)",6.85,Serie A,2022-2023
"62Mattia PerinJuventus, 32, GK",6.85,Serie A,2022-2023
"63Guglielmo VicarioEmpoli, 28, GK",6.85,Serie A,2022-2023
"64Luigi SepeSalernitana, 33, GK",6.84,Serie A,2022-2023
"65Ángel Di MaríaJuventus, 37, M(CLR),FW",6.83,Serie A,2022-2023
"66Junior MessiasAC Milan, 33, M(CR),FW",6.82,Serie A,2022-2023
"67Rafael TolóiAtalanta, 34, D(C)",6.82,Serie A,2022-2023
"68Morten HjulmandLecce, 25, DMC",6.82,Serie A,2022-2023
"69Antonio SanabriaTorino, 28, FW",6.82,Serie A,2022-2023
"70Rade KrunicAC Milan, 31, M(CL)",6.81,Serie A,2022-2023
"71Bryan CristanteRoma, 29, D(C),M(C)",6.81,Serie A,2022-2023
"72Ardian IsmajliEmpoli, 28, D(C)",6.8,Serie A,2022-2023
"73Leo ØstigårdNapoli, 25, D(C)",6.8,Serie A,2022-2023
"74Georgios KyriakopoulosSassuolo, 29, D(L),M(L)",6.8,Serie A,2022-2023
"75Guillermo OchoaSalernitana, 39, GK",6.8,Serie A,2022-2023
"76Davide ZappacostaAtalanta, 32, D(LR),M(LR)",6.8,Serie A,2022-2023
"77Davide FrattesiSassuolo, 25, DMC",6.8,Serie A,2022-2023
"78Lukasz SkorupskiBologna, 33, GK",6.79,Serie A,2022-2023
"79Brahim DíazAC Milan, 25, AM(CLR),FW",6.79,Serie A,2022-2023
"80Christian KouaméFiorentina, 27, AM(LR),FW",6.79,Serie A,2022-2023
"81Francesco AcerbiInter, 37, D(C)",6.79,Serie A,2022-2023
"82Nicolás GonzálezFiorentina, 26, M(CLR),FW",6.79,Serie A,2022-2023
"83Stephan El ShaarawyRoma, 32, M(CLR),FW",6.79,Serie A,2022-2023
"84Michele Di GregorioMonza, 27, GK",6.79,Serie A,2022-2023
"85Jérémie BogaAtalanta, 28, AM(CLR),FW",6.78,Serie A,2022-2023
"86Marcelo BrozovicInter, 32, M(CR)",6.78,Serie A,2022-2023
"87Nicolò RovellaMonza, 23, DMC",6.78,Serie A,2022-2023
"88Emil AuderoSampdoria, 28, GK",6.78,Serie A,2022-2023
"89Filip KosticJuventus, 32, D(L),M(LR),FW",6.78,Serie A,2022-2023
"90Marten de RoonAtalanta, 33, D(C),DMC",6.78,Serie A,2022-2023
"91Nikola MilenkovicFiorentina, 27, D(CR)",6.77,Serie A,2022-2023
"92Davide CalabriaAC Milan, 28, D(LR),M(R)",6.77,Serie A,2022-2023
"93Roberto PereyraUdinese, 34, M(CLR),FW",6.77,Serie A,2022-2023
"94Wojciech SzczesnyJuventus, 34, GK",6.77,Serie A,2022-2023
"95Hirving LozanoNapoli, 29, AM(LR),FW",6.77,Serie A,2022-2023
"96Riccardo OrsoliniBologna, 28, M(CR),FW",6.77,Serie A,2022-2023
"97Alessandro BuongiornoTorino, 25, D(C)",6.77,Serie A,2022-2023
"98Juan JesusNapoli, 33, D(CL)",6.77,Serie A,2022-2023
"99Gabriel StrefezzaLecce, 27, M(LR)",6.77,Serie A,2022-2023
"100Malick ThiawAC Milan, 23, D(C)",6.76,Serie A,2022-2023
"101Edin DzekoInter, 38, FW",6.75,Serie A,2022-2023
"102Ivan IlicVerona, 23, M(C)",6.75,Serie A,2022-2023
"103Dusan VlahovicJuventus, 25, FW",6.75,Serie A,2022-2023
"104Tammy AbrahamRoma, 27, FW",6.75,Serie A,2022-2023
"105Rodrigo BecãoUdinese, 29, D(C)",6.75,Serie A,2022-2023
"106Razvan MarinEmpoli, 28, M(C)",6.74,Serie A,2022-2023
"107Marco CarnesecchiCremonese, 24, GK",6.74,Serie A,2022-2023
"108Patrick CiurriaMonza, 30, M(CLR)",6.74,Serie A,2022-2023
"109Pasquale MazzocchiSalernitana, 29, D(LR),M(LR)",6.74,Serie A,2022-2023
"110Nikola VlasicTorino, 27, AM(CLR),FW",6.74,Serie A,2022-2023
"111PatricLazio, 31, D(CR),M(R)",6.74,Serie A,2022-2023
"112Milan DjuricVerona, 34, FW",6.74,Serie A,2022-2023
"113Lewis FergusonBologna, 25, M(C)",6.73,Serie A,2022-2023
"114Federico GattiJuventus, 26, D(C)",6.73,Serie A,2022-2023
"115Michele CerofoliniFiorentina, 26, GK",6.72,Serie A,2022-2023
"116André OnanaInter, 28, GK",6.72,Serie A,2022-2023
"117Lassana CoulibalySalernitana, 28, M(CL)",6.72,Serie A,2022-2023
"118Federico BaschirottoLecce, 28, D(C)",6.71,Serie A,2022-2023
"119Rolando MandragoraFiorentina, 27, DMC",6.71,Serie A,2022-2023
"120Berat DjimsitiAtalanta, 31, D(C)",6.71,Serie A,2022-2023
"121Norbert GyömbérSalernitana, 32, D(CR),DMC",6.71,Serie A,2022-2023
"122ÉdersonAtalanta, 25, M(C)",6.71,Serie A,2022-2023
"123Alex SandroJuventus, 34, D(CL),M(L)",6.7,Serie A,2022-2023
"124Lazar SamardzicUdinese, 22, AM(C)",6.7,Serie A,2022-2023
"125Marko ArnautovicBologna, 35, AM(CLR),FW",6.7,Serie A,2022-2023
"126Jerdy SchoutenBologna, 28, D(C),DMC",6.7,Serie A,2022-2023
"127Nicolò CasaleLazio, 27, D(C)",6.69,Serie A,2022-2023
"128Giacomo BonaventuraFiorentina, 35, M(CLR)",6.69,Serie A,2022-2023
"129Alex MeretNapoli, 27, GK",6.69,Serie A,2022-2023
"130Denzel DumfriesInter, 28, D(R),M(R)",6.69,Serie A,2022-2023
"131Arkadiusz MilikJuventus, 30, AM(C),FW",6.69,Serie A,2022-2023
"132Henrikh MkhitaryanInter, 36, M(CLR),FW",6.69,Serie A,2022-2023
"133Daniele RuganiJuventus, 30, D(C)",6.69,Serie A,2022-2023
"134Alessandro BastoniInter, 25, D(C)",6.68,Serie A,2022-2023
"135Adam MarusicLazio, 32, D(CLR),M(LR)",6.68,Serie A,2022-2023
"136Samir HandanovicInter, 40, GK",6.68,Serie A,2022-2023
"137Antonio CandrevaSalernitana, 37, M(CLR)",6.68,Serie A,2022-2023
"138Ola AinaTorino, 28, D(CLR),M(LR)",6.68,Serie A,2022-2023
"139Alessandro TuiaLecce, 34, D(C)",6.68,Serie A,2022-2023
"140Perr SchuursTorino, 25, D(C)",6.67,Serie A,2022-2023
"141Andrea RanocchiaMonza, 37, D(C)",6.67,Serie A,2022-2023
"142Bram NuytinckSampdoria, 34, D(C)",6.67,Serie A,2022-2023
"143Rasmus HøjlundAtalanta, 22, FW",6.67,Serie A,2022-2023
"144Hans HateboerAtalanta, 31, D(CR),M(R)",6.67,Serie A,2022-2023
"145Gianluca ManciniRoma, 28, D(C),DMC",6.67,Serie A,2022-2023
"146Darko LazovicVerona, 34, M(CLR)",6.67,Serie A,2022-2023
"147Sandi LovricUdinese, 26, M(C)",6.66,Serie A,2022-2023
"148Mathías OliveraNapoli, 27, D(CL),M(L)",6.66,Serie A,2022-2023
"149BetoUdinese, 27, FW",6.66,Serie A,2022-2023
"150Johan VásquezCremonese, 26, D(CL)",6.66,Serie A,2022-2023
"151Koray GünterVerona, 30, D(C)",6.66,Serie A,2022-2023
"152WalaceUdinese, 29, DMC",6.66,Serie A,2022-2023
"153Nehuén PérezUdinese, 24, D(C)",6.65,Serie A,2022-2023
"154Simone BastoniSpezia, 28, D(L),DMC,M(L)",6.65,Serie A,2022-2023
"155Leonardo SernicolaCremonese, 27, D(R),M(R)",6.65,Serie A,2022-2023
"156Sebastiano LupertoEmpoli, 28, D(CL)",6.65,Serie A,2022-2023
"157Wladimiro FalconeLecce, 29, GK",6.65,Serie A,2022-2023
"158Denis ZakariaJuventus, 28, D(C),DMC",6.65,Serie A,2022-2023
"159Ricardo RodríguezTorino, 32, D(CL),M(L)",6.65,Serie A,2022-2023
"160Nemanja MaticRoma, 36, DMC",6.65,Serie A,2022-2023
"161Mike MaignanAC Milan, 29, GK",6.64,Serie A,2022-2023
"162Aleksey MiranchukTorino, 29, M(CR),FW",6.64,Serie A,2022-2023
"163M'Bala NzolaSpezia, 28, FW",6.64,Serie A,2022-2023
"164Stefano SensiMonza, 29, AM(C)",6.64,Serie A,2022-2023
"165Eljif ElmasNapoli, 25, M(CLR),FW",6.64,Serie A,2022-2023
"166Emil HolmSpezia, 24, D(R),M(R)",6.64,Serie A,2022-2023
"167Nikola MoroBologna, 26, M(C)",6.64,Serie A,2022-2023
"168Tyronne EbuehiEmpoli, 29, D(LR)",6.64,Serie A,2022-2023
"169Wilfried SingoTorino, 24, D(CR),M(R)",6.64,Serie A,2022-2023
"170Dany MotaMonza, 26, AM(CL),FW",6.64,Serie A,2022-2023
"171DodôFiorentina, 26, D(R),M(R)",6.64,Serie A,2022-2023
"172Giorgio ScalviniAtalanta, 21, D(C)",6.63,Serie A,2022-2023
"173Ethan AmpaduSpezia, 24, D(C),DMC",6.63,Serie A,2022-2023
"174Nicola RavagliaSampdoria, 36, GK",6.63,Serie A,2022-2023
"175Lorenzo MontipòVerona, 28, GK",6.63,Serie A,2022-2023
"176PedroLazio, 37, M(CLR),FW",6.63,Serie A,2022-2023
"177Matteo DarmianInter, 35, D(CLR),M(LR)",6.63,Serie A,2022-2023
"178Panagiotis RetsosVerona, 26, D(CLR)",6.63,Serie A,2022-2023
"179Samuel UmtitiLecce, 31, D(CL)",6.62,Serie A,2022-2023
"180Georgios KyriakopoulosBologna, 29, D(L),M(L)",6.62,Serie A,2022-2023
"181Federico FazioSalernitana, 37, D(C)",6.62,Serie A,2022-2023
"182Jakub KiwiorSpezia, 25, D(CL),DMC",6.62,Serie A,2022-2023
"183Mehdi LérisSampdoria, 26, M(CLR)",6.62,Serie A,2022-2023
"184Musa BarrowBologna, 26, AM(CL),FW",6.62,Serie A,2022-2023
"185Valentin GendreyLecce, 24, D(R),M(R)",6.62,Serie A,2022-2023
"186Simone VerdiVerona, 32, AM(CLR),FW",6.62,Serie A,2022-2023
"187Samuele RicciTorino, 23, AM(C)",6.62,Serie A,2022-2023
"188Marin PongracicLecce, 27, D(C)",6.62,Serie A,2022-2023
"189Nicolò CambiaghiEmpoli, 24, AM(CLR),FW",6.61,Serie A,2022-2023
"190Pablo MaríMonza, 31, D(C)",6.61,Serie A,2022-2023
"191Arthur CabralFiorentina, 26, FW",6.61,Serie A,2022-2023
"192Janis AntisteSassuolo, 22, Forward",6.61,Serie A,2022-2023
"193Vlad ChirichesCremonese, 35, D(CR)",6.61,Serie A,2022-2023
"194Alexis BlinLecce, 28, DMC",6.6,Serie A,2022-2023
"195Danilo CataldiLazio, 30, M(C)",6.6,Serie A,2022-2023
"196David OkerekeCremonese, 27, AM(CLR),FW",6.6,Serie A,2022-2023
"197Georginio WijnaldumRoma, 34, M(CLR)",6.6,Serie A,2022-2023
"198Matteo PolitanoNapoli, 31, AM(CLR),FW",6.6,Serie A,2022-2023
"199Jhon LucumíBologna, 26, D(C)",6.6,Serie A,2022-2023
"200Isak HienVerona, 26, D(C)",6.6,Serie A,2022-2023
"201José PalominoAtalanta, 35, D(C)",6.59,Serie A,2022-2023
"202Ciprian TatarusanuAC Milan, 39, GK",6.59,Serie A,2022-2023
"203Martin ErlicSassuolo, 27, D(C)",6.59,Serie A,2022-2023
"204Krzysztof PiatekSalernitana, 29, FW",6.59,Serie A,2022-2023
"205Nicola ZalewskiRoma, 23, D(L),M(LR)",6.59,Serie A,2022-2023
"206Alessandro ZanoliSampdoria, 24, D(R),M(R)",6.59,Serie A,2022-2023
"207Federico ChiesaJuventus, 27, M(CLR),FW",6.59,Serie A,2022-2023
"208Weston McKennieJuventus, 26, D(CR),M(CLR)",6.59,Serie A,2022-2023
"209Alexis SaelemaekersAC Milan, 25, M(LR)",6.59,Serie A,2022-2023
"210Pierre KaluluAC Milan, 24, D(CR)",6.59,Serie A,2022-2023
"211Andrea CambiasoBologna, 24, D(LR),M(LR)",6.59,Serie A,2022-2023
"212Juan MussoAtalanta, 30, GK",6.58,Serie A,2022-2023
"213Bartlomiej DragowskiSpezia, 27, GK",6.58,Serie A,2022-2023
"214Diego LlorenteRoma, 31, D(C),DMC",6.58,Serie A,2022-2023
"215Sasa LukicTorino, 28, M(C)",6.58,Serie A,2022-2023
"216Jonathan IkonéFiorentina, 26, AM(CLR),FW",6.58,Serie A,2022-2023
"217Jean-Daniel Akpa AkproEmpoli, 32, D(R),M(CLR)",6.58,Serie A,2022-2023
"218Vanja Milinkovic-SavicTorino, 27, GK",6.58,Serie A,2022-2023
"219Luca D'AndreaSassuolo, 20, AM(R)",6.58,Serie A,2022-2023
"220Frank TsadjoutCremonese, 25, FW",6.58,Serie A,2022-2023
"221Rémi OudinLecce, 28, M(CLR),FW",6.58,Serie A,2022-2023
"222Aleksa TerzicFiorentina, 25, D(L)",6.58,Serie A,2022-2023
"223Matteo RuggeriAtalanta, 22, M(L)",6.57,Serie A,2022-2023
"224Merih DemiralAtalanta, 26, D(C)",6.57,Serie A,2022-2023
"225Denso KasiusBologna, 22, D(R),M(R)",6.57,Serie A,2022-2023
"226Ruslan MalinovskyiAtalanta, 31, M(CLR),FW",6.57,Serie A,2022-2023
"227Pawel DawidowiczVerona, 29, D(C)",6.57,Serie A,2022-2023
"228Matheus HenriqueSassuolo, 27, M(C)",6.57,Serie A,2022-2023
"229Fodé Ballo-TouréAC Milan, 28, D(L),M(L)",6.56,Serie A,2022-2023
"230Lorenzo PirolaSalernitana, 22, D(C)",6.56,Serie A,2022-2023
"231Cyril NgongeVerona, 24, AM(CR),FW",6.56,Serie A,2022-2023
"232Manolo GabbiadiniSampdoria, 33, AM(CLR),FW",6.56,Serie A,2022-2023
"233Mile SvilarRoma, 25, GK",6.56,Serie A,2022-2023
"234Manuel LazzariLazio, 31, D(R),M(R)",6.56,Serie A,2022-2023
"235Alessandro FlorenziAC Milan, 33, D(LR),M(CLR)",6.56,Serie A,2022-2023
"236Samuele PerisanEmpoli, 27, GK",6.55,Serie A,2022-2023
"237Marco SilvestriUdinese, 33, GK",6.55,Serie A,2022-2023
"238Luka LochoshviliCremonese, 26, D(C)",6.55,Serie A,2022-2023
"239Ondrej DudaVerona, 30, M(C),FW",6.55,Serie A,2022-2023
"240Cristian VolpatoRoma, 21, Midfielder",6.55,Serie A,2022-2023
"241RogérioSassuolo, 27, D(L),M(L)",6.55,Serie A,2022-2023
"242Leonardo SpinazzolaRoma, 31, D(LR),M(L)",6.55,Serie A,2022-2023
"243Filippo BandinelliEmpoli, 29, M(C)",6.55,Serie A,2022-2023
"244Luca RanieriFiorentina, 25, D(CL),M(L)",6.55,Serie A,2022-2023
"245Tommaso BaldanziEmpoli, 21, AM(CR)",6.55,Serie A,2022-2023
"246Alex FerrariCremonese, 30, D(CR)",6.54,Serie A,2022-2023
"247Isaac SuccessUdinese, 29, AM(LR),FW",6.54,Serie A,2022-2023
"248Marco SportielloAtalanta, 32, GK",6.54,Serie A,2022-2023
"249Andrea ColpaniMonza, 25, AM(CR)",6.54,Serie A,2022-2023
"250Gaetano CastrovilliFiorentina, 28, M(CL)",6.54,Serie A,2022-2023
"251James AbankwahUdinese, 21, D(C)",6.54,Serie A,2022-2023
"252Santiago AscacíbarCremonese, 27, DMC",6.54,Serie A,2022-2023
"253Jeroen ZoetSpezia, 34, GK",6.54,Serie A,2022-2023
"254Caleb OkoliAtalanta, 23, D(C)",6.54,Serie A,2022-2023
"255Matías VecinoLazio, 33, M(C)",6.54,Serie A,2022-2023
"256Francesco CaputoEmpoli, 37, FW",6.54,Serie A,2022-2023
"257Mouhamadou SarrCremonese, 28, Goalkeeper",6.54,Serie A,2022-2023
"258Fabio DepaoliSampdoria, 27, D(R),M(CLR)",6.53,Serie A,2022-2023
"259Charalampos LykogiannisBologna, 31, D(CL),M(L)",6.53,Serie A,2022-2023
"260Flavius DaniliucSalernitana, 23, D(CR)",6.53,Serie A,2022-2023
"261Kevin AgudeloSpezia, 26, AM(CR),FW",6.53,Serie A,2022-2023
"262Nadir ZorteaAtalanta, 25, D(R),M(LR)",6.53,Serie A,2022-2023
"263Elseid HysajLazio, 31, D(LR),M(R)",6.53,Serie A,2022-2023
"264Antonino GalloLecce, 25, D(L)",6.53,Serie A,2022-2023
"265Luka JovicFiorentina, 27, FW",6.53,Serie A,2022-2023
"266Nicolò FagioliJuventus, 24, DMC",6.53,Serie A,2022-2023
"267Mehdi BourabiaSpezia, 33, M(C)",6.52,Serie A,2022-2023
"268Tommaso AugelloSampdoria, 30, D(L),M(L)",6.52,Serie A,2022-2023
"269Soualiho MeïtéCremonese, 30, M(C)",6.52,Serie A,2022-2023
"270Valentino LazaroTorino, 28, D(R),M(CLR)",6.52,Serie A,2022-2023
"271Mario PasalicAtalanta, 30, M(CLR),FW",6.52,Serie A,2022-2023
"272Andrea PetagnaMonza, 29, FW",6.51,Serie A,2022-2023
"273Omar ColleySampdoria, 32, D(C)",6.51,Serie A,2022-2023
"274Przemyslaw WisniewskiSpezia, 26, D(C)",6.51,Serie A,2022-2023
"275Pietro TerraccianoFiorentina, 34, GK",6.51,Serie A,2022-2023
"276Simon KjærAC Milan, 35, D(C)",6.51,Serie A,2022-2023
"277Arkadiusz RecaSpezia, 29, D(L),M(L)",6.51,Serie A,2022-2023
"278Alberto GrassiEmpoli, 29, DMC",6.51,Serie A,2022-2023
"279Matteo BianchettiCremonese, 31, D(C)",6.51,Serie A,2022-2023
"280Maxime LopezSassuolo, 27, M(CR)",6.51,Serie A,2022-2023
"281Duván ZapataAtalanta, 33, FW",6.51,Serie A,2022-2023
"282Joakim MæhleAtalanta, 27, D(LR),M(LR)",6.5,Serie A,2022-2023
"283Emanuel AiwuCremonese, 24, D(CR)",6.5,Serie A,2022-2023
"284Bartosz BereszynskiNapoli, 32, D(CLR),M(R)",6.5,Serie A,2022-2023
"285Matías SouléJuventus, 21, AM(CR)",6.5,Serie A,2022-2023
"286Nicola SansoneBologna, 33, AM(LR),FW",6.5,Serie A,2022-2023
"287Luis MurielAtalanta, 33, AM(CL),FW",6.5,Serie A,2022-2023
"288Giangiacomo MagnaniVerona, 29, D(C)",6.5,Serie A,2022-2023
"289Koffi DjidjiTorino, 32, D(CL)",6.5,Serie A,2022-2023
"290Nadir ZorteaSassuolo, 25, D(R),M(LR)",6.5,Serie A,2022-2023
"291Gianluca CaprariMonza, 31, AM(CLR),FW",6.5,Serie A,2022-2023
"292Leonardo BonucciJuventus, 37, D(C)",6.5,Serie A,2022-2023
"293Josh DoigVerona, 22, D(CL),M(L)",6.5,Serie A,2022-2023
"294Sam LammersEmpoli, 27, AM(C),FW",6.49,Serie A,2022-2023
"295Nemanja RadonjicTorino, 29, M(CLR),FW",6.49,Serie A,2022-2023
"296Sebastian WalukiewiczEmpoli, 24, D(C)",6.49,Serie A,2022-2023
"297Adama SoumaoroBologna, 32, D(CR)",6.49,Serie A,2022-2023
"298Bruno AmioneSampdoria, 23, D(C)",6.49,Serie A,2022-2023
"299Josip BrekaloFiorentina, 26, AM(CLR),FW",6.49,Serie A,2022-2023
"300Grigoris KastanosSalernitana, 27, M(CR)",6.49,Serie A,2022-2023
"301Adam MasinaUdinese, 31, D(CL),M(L)",6.49,Serie A,2022-2023
"302Roberto SorianoBologna, 34, AM(CLR)",6.48,Serie A,2022-2023
"303Zeki ÇelikRoma, 28, D(CR),M(R)",6.48,Serie A,2022-2023
"304Federico CeccheriniVerona, 32, D(C)",6.48,Serie A,2022-2023
"305Pablo GaldamesCremonese, 28, M(C)",6.48,Serie A,2022-2023
"306Mërgim VojvodaTorino, 30, D(CR),M(LR)",6.48,Serie A,2022-2023
"307Luca CaldirolaMonza, 34, D(CL)",6.48,Serie A,2022-2023
"308Marco BenassiFiorentina, 30, M(CR)",6.48,Serie A,2022-2023
"309Enzo BarrenecheaJuventus, 23, DMC",6.47,Serie A,2022-2023
"310Riccardo SaponaraFiorentina, 33, AM(CLR)",6.47,Serie A,2022-2023
"311Marco BenassiCremonese, 30, M(CR)",6.47,Serie A,2022-2023
"312Emanuele ValeriCremonese, 26, D(L),M(L)",6.47,Serie A,2022-2023
"313Igor JulioFiorentina, 27, D(CL),M(L)",6.47,Serie A,2022-2023
"314Oliver AbildgaardVerona, 28, DMC",6.47,Serie A,2022-2023
"315Kingsley EhizibueUdinese, 29, D(R),M(R)",6.47,Serie A,2022-2023
"316Tonny VilhenaSalernitana, 30, D(L),M(CL)",6.46,Serie A,2022-2023
"317Ante RebicAC Milan, 31, AM(CLR),FW",6.46,Serie A,2022-2023
"318Bram NuytinckUdinese, 34, D(C)",6.46,Serie A,2022-2023
"319Danilo D'AmbrosioInter, 36, D(CLR),M(LR)",6.46,Serie A,2022-2023
"320Sofyan AmrabatFiorentina, 28, D(L),DMC",6.46,Serie A,2022-2023
"321Harry WinksSampdoria, 29, DMC",6.46,Serie A,2022-2023
"322Kevin BonifaziBologna, 28, D(C)",6.45,Serie A,2022-2023
"323Rui PatrícioRoma, 37, GK",6.45,Serie A,2022-2023
"324Alex CordazInter, 42, GK",6.45,Serie A,2022-2023
"325Michele CastagnettiCremonese, 35, DMC",6.45,Serie A,2022-2023
"326Jayden BraafVerona, 22, Forward",6.45,Serie A,2022-2023
"327Kelvin AmianSpezia, 27, D(CLR),M(R)",6.44,Serie A,2022-2023
"328Joshua ZirkzeeBologna, 23, FW",6.44,Serie A,2022-2023
"329Milan SkriniarInter, 30, D(C)",6.44,Serie A,2022-2023
"330Abdelhamid SabiriSampdoria, 28, AM(CL),FW",6.44,Serie A,2022-2023
"331Filip DjuricicSampdoria, 33, AM(CLR),FW",6.44,Serie A,2022-2023
"332Daniel MaldiniSpezia, 23, AM(CL),FW",6.44,Serie A,2022-2023
"333Tommaso De NipotiAtalanta, 21, Forward",6.44,Serie A,2022-2023
"334Robin GosensInter, 30, D(L),M(CL)",6.44,Serie A,2022-2023
"335William Troost-EkongSalernitana, 31, D(C)",6.44,Serie A,2022-2023
"336Giacomo RaspadoriNapoli, 25, AM(CL),FW",6.44,Serie A,2022-2023
"337Bartosz BereszynskiSampdoria, 32, D(CLR),M(R)",6.43,Serie A,2022-2023
"338Sam LammersSampdoria, 27, AM(C),FW",6.43,Serie A,2022-2023
"339Salvatore EspositoSpezia, 24, M(C)",6.43,Serie A,2022-2023
"340Liberato CacaceEmpoli, 24, D(L),M(CL)",6.43,Serie A,2022-2023
"341Assan CeesayLecce, 30, FW",6.43,Serie A,2022-2023
"342Davide FaraoniVerona, 33, D(R),M(R)",6.42,Serie A,2022-2023
"343Karol LinettyTorino, 30, M(CLR)",6.42,Serie A,2022-2023
"344Paul PogbaJuventus, 31, M(CL)",6.42,Serie A,2022-2023
"345Marcos AntônioLazio, 24, DMC",6.42,Serie A,2022-2023
"346Petar StojanovicEmpoli, 29, D(R),M(R)",6.42,Serie A,2022-2023
"347Koray GünterSampdoria, 30, D(C)",6.42,Serie A,2022-2023
"348Koni De WinterEmpoli, 22, D(CR)",6.42,Serie A,2022-2023
"349Tommaso PobegaAC Milan, 25, M(C)",6.42,Serie A,2022-2023
"350Yann KaramohTorino, 26, AM(CLR),FW",6.42,Serie A,2022-2023
"351Zlatan IbrahimovicAC Milan, 43, FW",6.42,Serie A,2022-2023
"352Leandro ParedesJuventus, 30, DMC",6.41,Serie A,2022-2023
"353Nedim BajramiSassuolo, 25, AM(CLR)",6.41,Serie A,2022-2023
"354Filippo RanocchiaMonza, 23, M(C)",6.41,Serie A,2022-2023
"355Adrien TamezeVerona, 31, D(C),M(C)",6.41,Serie A,2022-2023
"356Sergiño DestAC Milan, 24, D(LR),M(R)",6.41,Serie A,2022-2023
"357Dylan BronnSalernitana, 29, D(C)",6.41,Serie A,2022-2023
"358Jean-Victor MakengoUdinese, 26, M(CL)",6.4,Serie A,2022-2023
"359Alfred DuncanFiorentina, 31, DMC",6.4,Serie A,2022-2023
"360Mattia De SciglioJuventus, 32, D(CLR),M(LR)",6.4,Serie A,2022-2023
"361Mattia CaldaraSpezia, 30, D(C)",6.4,Serie A,2022-2023
"362Gary MedelBologna, 37, D(C),DMC",6.39,Serie A,2022-2023
"363Tomás RincónSampdoria, 37, M(CR)",6.39,Serie A,2022-2023
"364Miguel VelosoVerona, 38, M(C)",6.39,Serie A,2022-2023
"365Fabio MirettiJuventus, 21, AM(CL)",6.39,Serie A,2022-2023
"366Luca ZanimacchiaCremonese, 26, AM(C)",6.39,Serie A,2022-2023
"367Joan GonzálezLecce, 23, M(C)",6.39,Serie A,2022-2023
"368Riccardo SottilFiorentina, 25, AM(LR)",6.39,Serie A,2022-2023
"369Domagoj BradaricSalernitana, 25, D(L),M(L)",6.39,Serie A,2022-2023
"370Filippo TerraccianoVerona, 22, D(L),M(R)",6.39,Serie A,2022-2023
"371Joaquín CorreaInter, 30, AM(CL),FW",6.39,Serie A,2022-2023
"372Thomas HenryVerona, 30, FW",6.38,Serie A,2022-2023
"373Antonín BarákFiorentina, 30, AM(CR)",6.38,Serie A,2022-2023
"374Marko PjacaEmpoli, 29, AM(CLR),FW",6.38,Serie A,2022-2023
"375Pedro ObiangSassuolo, 32, DMC",6.38,Serie A,2022-2023
"376Cyriel DessersCremonese, 30, FW",6.38,Serie A,2022-2023
"377Andrea PinamontiSassuolo, 25, FW",6.38,Serie A,2022-2023
"378Petar ZovkoSpezia, 22, Goalkeeper",6.38,Serie A,2022-2023
"379Charles De KetelaereAC Milan, 23, M(CLR),FW",6.38,Serie A,2022-2023
"380Emil BohinenSalernitana, 25, DMC",6.38,Serie A,2022-2023
"381Brandon SoppyAtalanta, 22, D(R),M(LR)",6.37,Serie A,2022-2023
"382Fabio DepaoliVerona, 27, D(R),M(CLR)",6.37,Serie A,2022-2023
"383Alex FerrariSampdoria, 30, D(CR)",6.37,Serie A,2022-2023
"384Jeremy ToljanSassuolo, 30, D(LR),M(LR)",6.37,Serie A,2022-2023
"385Federico Di FrancescoLecce, 30, M(LR),FW",6.37,Serie A,2022-2023
"386Albin EkdalSpezia, 35, M(C)",6.37,Serie A,2022-2023
"387Paolo GhiglioneCremonese, 28, D(R),M(R)",6.37,Serie A,2022-2023
"388Lameck BandaLecce, 24, AM(L)",6.36,Serie A,2022-2023
"389Diego CoppolaVerona, 21, D(C)",6.36,Serie A,2022-2023
"390Dimitrios NikolaouSpezia, 26, D(CL)",6.36,Serie A,2022-2023
