Player Name,Rating,League,Season
"427Marcel SabitzerRB Leipzig, 30, M(CLR),FW",6.19,Bundesliga,2021-2022
"428Luca WaldschmidtWolfsburg, 28, AM(CLR),FW",6.19,Bundesliga,2021-2022
"429Florian KrügerArminia Bielefeld, 26, AM(CLR),FW",6.18,Bundesliga,2021-2022
"430Ansgar KnauffBorussia Dortmund, 23, M(CLR)",6.18,Bundesliga,2021-2022
"431Stefan IlsankerEintracht Frankfurt, 35, D(CR),DMC",6.18,Bundesliga,2021-2022
"432Julian EitschbergerHertha Berlin, 20, Defender",6.18,Bundesliga,2021-2022
"433Lennard MaloneyBorussia Dortmund, 25, D(C),DMC",6.18,Bundesliga,2021-2022
"434Jan MorávekAugsburg, 35, M(C)",6.18,Bundesliga,2021-2022
"435Daniel BrosinskiMainz, 36, D(LR),M(LR)",6.17,Bundesliga,2021-2022
"436Felix NmechaWolfsburg, 24, M(C)",6.17,Bundesliga,2021-2022
"437Dennis JastrzembskiHertha Berlin, 24, AM(L)",6.17,Bundesliga,2021-2022
"438Brian BrobbeyRB Leipzig, 23, FW",6.17,Bundesliga,2021-2022
"439Keanan BennettsBorussia M.Gladbach, 25, AM(LR)",6.17,Bundesliga,2021-2022
"440Luca WollschlägerHertha Berlin, 22, Forward",6.16,Bundesliga,2021-2022
"441Saulo DecarliBochum, 33, D(C)",6.16,Bundesliga,2021-2022
"442Sergio CórdovaAugsburg, 27, AM(CLR),FW",6.16,Bundesliga,2021-2022
"443Fredrik BjørkanHertha Berlin, 26, D(L)",6.16,Bundesliga,2021-2022
"444Anton KadeHertha Berlin, 21, Forward",6.15,Bundesliga,2021-2022
"445Finn DahmenMainz, 26, GK",6.15,Bundesliga,2021-2022
"446Yannik KeitelFreiburg, 25, D(C),DMC",6.14,Bundesliga,2021-2022
"447Baptiste SantamaríaFreiburg, 29, DMC",6.14,Bundesliga,2021-2022
"448Dickson AbiamaGreuther Fuerth, 26, FW",6.14,Bundesliga,2021-2022
"449Zidan SertdemirLeverkusen, 20, Midfielder",6.13,Bundesliga,2021-2022
"450Julian GreenGreuther Fuerth, 29, M(CL),FW",6.13,Bundesliga,2021-2022
"451Burak InceArminia Bielefeld, 21, Midfielder",6.13,Bundesliga,2021-2022
"452Ömer BeyazStuttgart, 21, AM(CR)",6.13,Bundesliga,2021-2022
"453Justin CheHoffenheim, 21, D(R)",6.12,Bundesliga,2021-2022
"454Youssoufa MoukokoBorussia Dortmund, 20, FW",6.12,Bundesliga,2021-2022
"455Paul NebelMainz, 22, AM(CR)",6.12,Bundesliga,2021-2022
"456Solomon BonnahRB Leipzig, 21, Defender",6.11,Bundesliga,2021-2022
"457Alexis TibidiStuttgart, 21, Forward",6.11,Bundesliga,2021-2022
"458Simon AstaGreuther Fuerth, 24, D(R),M(R)",6.1,Bundesliga,2021-2022
"459Paul WannerBayern, 19, AM(CR)",6.1,Bundesliga,2021-2022
"460Keita EndoUnion Berlin, 27, AM(CL)",6.09,Bundesliga,2021-2022
"461Kevin MöhwaldUnion Berlin, 31, M(CR)",6.09,Bundesliga,2021-2022
"462Nathan De MedinaArminia Bielefeld, 27, D(CR)",6.09,Bundesliga,2021-2022
"463Lasse GüntherAugsburg, 21, D(L),M(L)",6.08,Bundesliga,2021-2022
"464Cedric TeuchertUnion Berlin, 28, AM(CLR),FW",6.08,Bundesliga,2021-2022
"465Anthony UjahUnion Berlin, 34, FW",6.08,Bundesliga,2021-2022
"466Kasim AdamsHoffenheim, 29, D(C)",6.08,Bundesliga,2021-2022
"467Silvere GanvoulaBochum, 28, FW",6.07,Bundesliga,2021-2022
"468Mohamed SankohStuttgart, 21, FW",6.07,Bundesliga,2021-2022
"469Afimico PululuGreuther Fuerth, 25, Forward",6.07,Bundesliga,2021-2022
"470Joel PohjanpaloLeverkusen, 30, FW",6.07,Bundesliga,2021-2022
"471Ilaix MoribaRB Leipzig, 22, DMC",6.07,Bundesliga,2021-2022
"472Adrian FeinGreuther Fuerth, 25, DMC",6.06,Bundesliga,2021-2022
"473ReinierBorussia Dortmund, 23, AM(C)",6.06,Bundesliga,2021-2022
"474Javairô DilrosunHertha Berlin, 26, AM(CLR)",6.06,Bundesliga,2021-2022
"475Luis HartwigBochum, 22, Forward",6.06,Bundesliga,2021-2022
"476Kevin ParedesWolfsburg, 21, D(L),M(L)",6.06,Bundesliga,2021-2022
"477Mathias OlesenFC Koln, 23, AM(C)",6.05,Bundesliga,2021-2022
"478Tarsis BongaBochum, 28, Forward",6.05,Bundesliga,2021-2022
"479Philipp TschaunerRB Leipzig, 39, GK",6.05,Bundesliga,2021-2022
"480Tobias SippelBorussia M.Gladbach, 36, GK",6.05,Bundesliga,2021-2022
"481Silas Katompa MvumpaStuttgart, 26, M(CLR),FW",6.05,Bundesliga,2021-2022
"482Admir MehmediWolfsburg, 33, M(CLR),FW",6.04,Bundesliga,2021-2022
"483Bartosz BialekWolfsburg, 23, FW",6.04,Bundesliga,2021-2022
"484Matej MaglicaStuttgart, 26, D(C)",6.04,Bundesliga,2021-2022
"485Sebastian GriesbeckUnion Berlin, 34, D(C),DMC",6.04,Bundesliga,2021-2022
"486Torben MüselBorussia M.Gladbach, 25, Midfielder",6.04,Bundesliga,2021-2022
"487Omar MarmoushWolfsburg, 26, AM(CL),FW",6.03,Bundesliga,2021-2022
"488Umut TohumcuHoffenheim, 20, M(C)",6.03,Bundesliga,2021-2022
"489Noah WeißhauptFreiburg, 23, M(L)",6.03,Bundesliga,2021-2022
"490Merveille PapelaMainz, 24, DMC",6.03,Bundesliga,2021-2022
"491Abdourahmane BarryGreuther Fuerth, 24, D(C)",6.03,Bundesliga,2021-2022
"492Chris RichardsBayern, 24, D(C),DMC",6.02,Bundesliga,2021-2022
"493Christian FrüchtlBayern, 25, Goalkeeper",6.02,Bundesliga,2021-2022
"494Daniel GinczekWolfsburg, 33, AM(R),FW",6.02,Bundesliga,2021-2022
"495Lilian EgloffStuttgart, 22, Midfielder",6.01,Bundesliga,2021-2022
"496Marten WinklerHertha Berlin, 22, AM(R)",6.01,Bundesliga,2021-2022
"497Conor NossBorussia M.Gladbach, 24, Midfielder",6.01,Bundesliga,2021-2022
"498Ermin BicakcicHoffenheim, 35, D(C)",6.0,Bundesliga,2021-2022
"499Immanuël PheraiBorussia Dortmund, 23, AM(CL)",6.0,Bundesliga,2021-2022
"500Lion SemicBorussia Dortmund, 21, Defender",6.0,Bundesliga,2021-2022
"501Luca KilianMainz, 25, D(C)",6.0,Bundesliga,2021-2022
"502Naouirou AhamadaStuttgart, 22, M(C)",6.0,Bundesliga,2021-2022
"503Nils SeufertGreuther Fuerth, 28, AM(C)",6.0,Bundesliga,2021-2022
"504Romario RöschMainz, 25, M(LR)",6.0,Bundesliga,2021-2022
"505Stephan FürstnerMainz, 37, DMC",6.0,Bundesliga,2021-2022
"506Panagiotis RetsosLeverkusen, 26, D(CLR)",6.0,Bundesliga,2021-2022
"507Fisnik AsllaniHoffenheim, 22, FW",5.99,Bundesliga,2021-2022
"508Lee Dong-JunHertha Berlin, 28, Midfielder",5.99,Bundesliga,2021-2022
"509Sidney RaebigerRB Leipzig, 19, Midfielder",5.98,Bundesliga,2021-2022
"510Tom BischofHoffenheim, 19, M(CR)",5.98,Bundesliga,2021-2022
"511Gideon JungGreuther Fuerth, 30, D(C),DMC",5.96,Bundesliga,2021-2022
"512Marius FunkGreuther Fuerth, 29, GK",5.96,Bundesliga,2021-2022
"513Joscha WoszRB Leipzig, 22, Midfielder",5.95,Bundesliga,2021-2022
"514Lennart CzyborraArminia Bielefeld, 25, D(L),M(L)",5.89,Bundesliga,2021-2022
"515Antonios PapadopoulosBorussia Dortmund, 25, Defender",5.88,Bundesliga,2021-2022
"516Thomas DelaneyBorussia Dortmund, 33, DMC",5.88,Bundesliga,2021-2022
"517Josep MartínezRB Leipzig, 26, GK",5.86,Bundesliga,2021-2022
"518Roman BürkiBorussia Dortmund, 34, GK",5.85,Bundesliga,2021-2022
"519Robert TescheBochum, 37, M(C)",5.82,Bundesliga,2021-2022
"520Jens GrahlEintracht Frankfurt, 36, GK",5.81,Bundesliga,2021-2022
"521Hugo SiquetFreiburg, 22, D(R),M(R)",5.74,Bundesliga,2021-2022
"522Nick ProschwitzHoffenheim, 38, FW",5.73,Bundesliga,2021-2022
"523Benjamin UphoffFreiburg, 31, GK",5.1,Bundesliga,2021-2022
"1Kike HermosoReal Betis, 25, Defender",7.77,La Liga,2021-2022
"2Karim BenzemaReal Madrid, 37, FW",7.69,La Liga,2021-2022
"3Vinícius JúniorReal Madrid, 24, AM(L),FW",7.56,La Liga,2021-2022
"4Ousmane DembéléBarcelona, 27, AM(CLR),FW",7.46,La Liga,2021-2022
"5Miguel GutiérrezReal Madrid, 23, D(L),M(L)",7.44,La Liga,2021-2022
"6Gerard MorenoVillarreal, 32, AM(CR),FW",7.44,La Liga,2021-2022
"7Nabil FekirReal Betis, 31, AM(CLR),FW",7.38,La Liga,2021-2022
"8Andrii LuninReal Madrid, 26, GK",7.32,La Liga,2021-2022
"9CasemiroReal Madrid, 32, D(C),DMC",7.26,La Liga,2021-2022
"10JoseluDeportivo Alaves, 34, FW",7.25,La Liga,2021-2022
"11Vedat MuriqiMallorca, 30, FW",7.22,La Liga,2021-2022
"12Iker MuniainAthletic Club, 32, AM(CLR)",7.19,La Liga,2021-2022
"13Iago AspasCelta Vigo, 37, AM(CR),FW",7.19,La Liga,2021-2022
"14Dani ParejoVillarreal, 35, M(C)",7.17,La Liga,2021-2022
"15John DonaldElche, 24, D(C),DMC",7.17,La Liga,2021-2022
"16Mikel MerinoReal Sociedad, 28, M(C)",7.16,La Liga,2021-2022
"17Antoine GriezmannBarcelona, 33, AM(CLR),FW",7.15,La Liga,2021-2022
"18PedriBarcelona, 22, M(CL)",7.12,La Liga,2021-2022
"19Memphis DepayBarcelona, 31, AM(CL),FW",7.1,La Liga,2021-2022
"20Yannick CarrascoAtletico, 31, D(L),M(CLR),FW",7.08,La Liga,2021-2022
"21Sergio BusquetsBarcelona, 36, D(C),DMC",7.05,La Liga,2021-2022
"22Dani AlvesBarcelona, 41, D(R),M(CR)",7.03,La Liga,2021-2022
"23Raúl de TomásEspanyol, 30, FW",7.02,La Liga,2021-2022
"24Luka ModricReal Madrid, 39, M(C)",7.01,La Liga,2021-2022
"25Javi GalánCelta Vigo, 30, D(L),M(L)",7.01,La Liga,2021-2022
"26Rubén AlcarazCadiz, 33, DMC",7.01,La Liga,2021-2022
"27Mathías OliveraGetafe, 27, D(CL),M(L)",7.0,La Liga,2021-2022
"28Óscar TrejoRayo Vallecano, 36, M(CLR),FW",7.0,La Liga,2021-2022
"29Gonçalo GuedesValencia, 28, AM(CLR),FW",6.99,La Liga,2021-2022
"30Jordi AlbaBarcelona, 35, D(L),M(L)",6.99,La Liga,2021-2022
"31Toni KroosReal Madrid, 35, M(C)",6.98,La Liga,2021-2022
"32Gabriel PaulistaValencia, 34, D(CR)",6.98,La Liga,2021-2022
"33Pierre-Emerick AubameyangBarcelona, 35, M(CLR),FW",6.98,La Liga,2021-2022
"34Éder MilitãoReal Madrid, 27, D(CR)",6.97,La Liga,2021-2022
"35Ferland MendyReal Madrid, 29, D(L),M(L)",6.96,La Liga,2021-2022
"36Étienne CapoueVillarreal, 36, D(C),M(CL)",6.96,La Liga,2021-2022
"37José Luis MoralesLevante, 37, D(R),M(CLR),FW",6.96,La Liga,2021-2022
"38Marcos AcuñaSevilla, 33, D(CL),M(CL)",6.96,La Liga,2021-2022
"39Marc BartraReal Betis, 34, D(CR),DMC",6.95,La Liga,2021-2022
"40Iñigo MartínezAthletic Club, 33, D(C)",6.94,La Liga,2021-2022
"41Abde EzzalzouliBarcelona, 23, AM(L)",6.94,La Liga,2021-2022
"42Juan FoythVillarreal, 27, D(CR),DMC",6.94,La Liga,2021-2022
"43David GarcíaOsasuna, 31, D(C)",6.94,La Liga,2021-2022
"44Enes ÜnalGetafe, 27, FW",6.94,La Liga,2021-2022
"45Sergio CanalesReal Betis, 34, M(CLR)",6.94,La Liga,2021-2022
"46Martín MontoyaReal Betis, 33, D(LR),M(R)",6.94,La Liga,2021-2022
"47Pablo MaffeoMallorca, 27, D(LR),M(R)",6.93,La Liga,2021-2022
"48Jesús VallejoReal Madrid, 28, D(CR)",6.93,La Liga,2021-2022
"49Mauro ArambarriGetafe, 29, M(C)",6.93,La Liga,2021-2022
"50JuanmiReal Betis, 31, AM(CLR),FW",6.93,La Liga,2021-2022
"51Gerard PiquéBarcelona, 38, D(C)",6.93,La Liga,2021-2022
"52Carlos SolerValencia, 28, M(CLR)",6.93,La Liga,2021-2022
"53Martin BraithwaiteBarcelona, 33, AM(CLR),FW",6.93,La Liga,2021-2022
"54Guido RodríguezReal Betis, 30, DMC",6.92,La Liga,2021-2022
"55Lucas TorróOsasuna, 30, DMC",6.92,La Liga,2021-2022
"56Álex MorenoReal Betis, 31, D(L),M(L)",6.92,La Liga,2021-2022
"57Mathew RyanReal Sociedad, 32, GK",6.92,La Liga,2021-2022
"58Jules KoundéSevilla, 26, D(CR)",6.92,La Liga,2021-2022
"59Arnaut DanjumaVillarreal, 28, AM(L),FW",6.91,La Liga,2021-2022
"60Frenkie de JongBarcelona, 27, D(C),DMC",6.91,La Liga,2021-2022
"61João FélixAtletico, 25, AM(CL),FW",6.91,La Liga,2021-2022
"62Lucas BoyéElche, 28, AM(L),FW",6.91,La Liga,2021-2022
"63Mikel OyarzabalReal Sociedad, 27, AM(CLR),FW",6.9,La Liga,2021-2022
"64David SilvaReal Sociedad, 39, M(CLR),FW",6.9,La Liga,2021-2022
"65Giovani Lo CelsoVillarreal, 28, M(CR),FW",6.89,La Liga,2021-2022
"66Marco AsensioReal Madrid, 29, AM(CLR),FW",6.89,La Liga,2021-2022
"67Yuri BerchicheAthletic Club, 35, D(L),M(L)",6.89,La Liga,2021-2022
"68Ferran TorresBarcelona, 24, AM(LR),FW",6.88,La Liga,2021-2022
"69Germán PezzellaReal Betis, 33, D(C)",6.87,La Liga,2021-2022
"70Héctor BellerínReal Betis, 29, D(R),M(R)",6.87,La Liga,2021-2022
"71Ilias AkhomachBarcelona, 20, AM(R)",6.87,La Liga,2021-2022
"72Alfonso PedrazaVillarreal, 28, D(L),M(L)",6.86,La Liga,2021-2022
"73Robin Le NormandReal Sociedad, 28, D(C)",6.86,La Liga,2021-2022
"74Érik LamelaSevilla, 32, AM(CLR),FW",6.86,La Liga,2021-2022
"75Pau TorresVillarreal, 28, D(C)",6.86,La Liga,2021-2022
"76Santi ComesañaRayo Vallecano, 28, M(C)",6.86,La Liga,2021-2022
"77Dani CarvajalReal Madrid, 33, D(R)",6.85,La Liga,2021-2022
"78Sergi DarderEspanyol, 31, M(CLR)",6.85,La Liga,2021-2022
"79OierEspanyol, 35, GK",6.85,La Liga,2021-2022
"80Ronald AraujoBarcelona, 25, D(CR)",6.84,La Liga,2021-2022
"81Luis MillaGranada, 30, M(C)",6.84,La Liga,2021-2022
"82Brais MéndezCelta Vigo, 28, AM(CR),FW",6.83,La Liga,2021-2022
"83Ivan RakiticSevilla, 36, M(CL)",6.83,La Liga,2021-2022
"84José María GiménezAtletico, 30, D(CR)",6.82,La Liga,2021-2022
"85Eduardo CamavingaReal Madrid, 22, D(L),DMC",6.82,La Liga,2021-2022
"86Yeray ÁlvarezAthletic Club, 30, D(C)",6.82,La Liga,2021-2022
"87Alfonso EspinoCadiz, 33, D(L)",6.82,La Liga,2021-2022
"88Santi MinaCelta Vigo, 29, AM(LR),FW",6.82,La Liga,2021-2022
"89Geoffrey KondogbiaAtletico, 32, D(C),DMC",6.81,La Liga,2021-2022
"90Julen AgirrezabalaAthletic Club, 24, GK",6.81,La Liga,2021-2022
"91Saúl ÑíguezAtletico, 30, D(CL),M(CLR)",6.81,La Liga,2021-2022
"92Álvaro GarcíaRayo Vallecano, 32, AM(CL)",6.81,La Liga,2021-2022
"93Thomas LemarAtletico, 29, AM(CLR)",6.8,La Liga,2021-2022
"94Rodrigo De PaulAtletico, 30, AM(CLR),FW",6.8,La Liga,2021-2022
"95Conan LedesmaCadiz, 32, GK",6.8,La Liga,2021-2022
"96Dani VivianAthletic Club, 25, D(C)",6.8,La Liga,2021-2022
"97Antoine GriezmannAtletico, 33, AM(CLR),FW",6.8,La Liga,2021-2022
"98Stefan SavicAtletico, 34, D(C)",6.8,La Liga,2021-2022
"99William CarvalhoReal Betis, 32, M(C)",6.8,La Liga,2021-2022
"100Alejandro CatenaRayo Vallecano, 30, D(C)",6.8,La Liga,2021-2022
"101Thibaut CourtoisReal Madrid, 32, GK",6.79,La Liga,2021-2022
"102Omar AldereteValencia, 28, D(C)",6.79,La Liga,2021-2022
"103Oussama IdrissiCadiz, 28, AM(LR)",6.79,La Liga,2021-2022
"104Kevin VázquezCelta Vigo, 31, D(R),M(R)",6.79,La Liga,2021-2022
"105GaviBarcelona, 20, M(CL)",6.79,La Liga,2021-2022
"106RafinhaReal Sociedad, 32, M(CLR)",6.78,La Liga,2021-2022
"107Samuel ChukwuezeVillarreal, 25, AM(CR)",6.78,La Liga,2021-2022
"108Nacho VidalOsasuna, 30, D(R)",6.78,La Liga,2021-2022
"109Denis SuárezCelta Vigo, 31, M(CLR)",6.78,La Liga,2021-2022
"110Diego LópezEspanyol, 43, GK",6.78,La Liga,2021-2022
"111Alex BerenguerAthletic Club, 29, D(LR),M(CLR),FW",6.78,La Liga,2021-2022
"112Cristiano PicciniValencia, 32, D(CR)",6.77,La Liga,2021-2022
"113Edgar BadiaElche, 33, GK",6.77,La Liga,2021-2022
"114Aritz ElustondoReal Sociedad, 30, D(CR)",6.77,La Liga,2021-2022
"115ReinildoAtletico, 31, D(CL),M(L)",6.77,La Liga,2021-2022
"116Lucas OcamposSevilla, 30, M(CLR),FW",6.76,La Liga,2021-2022
"117Óscar De MarcosAthletic Club, 35, D(LR),M(CR)",6.76,La Liga,2021-2022
"118Yassine BounouSevilla, 33, GK",6.76,La Liga,2021-2022
"119Juan MirandaReal Betis, 25, D(L)",6.76,La Liga,2021-2022
"120Sergiño DestBarcelona, 24, D(LR),M(R)",6.76,La Liga,2021-2022
"121Federico ValverdeReal Madrid, 26, D(R),M(CLR)",6.76,La Liga,2021-2022
"122Ante BudimirOsasuna, 33, FW",6.76,La Liga,2021-2022
"123Martín ZubimendiReal Sociedad, 26, DMC",6.76,La Liga,2021-2022
"124José CampañaLevante, 31, M(CLR)",6.75,La Liga,2021-2022
"125David AlabaReal Madrid, 32, D(CL),M(CL)",6.75,La Liga,2021-2022
"126Diego CarlosSevilla, 31, D(C)",6.75,La Liga,2021-2022
"127Edgar GonzálezReal Betis, 27, D(C),DMC",6.74,La Liga,2021-2022
"128Diego RicoReal Sociedad, 31, D(CL),M(L)",6.74,La Liga,2021-2022
"129Adama TraoréBarcelona, 29, M(CLR),FW",6.74,La Liga,2021-2022
"130Sergio AsenjoVillarreal, 35, GK",6.74,La Liga,2021-2022
"131Leandro CabreraEspanyol, 33, D(CL)",6.74,La Liga,2021-2022
"132Álvaro NegredoCadiz, 39, FW",6.74,La Liga,2021-2022
"133Darwin MachísGranada, 32, AM(LR)",6.73,La Liga,2021-2022
"134Luís MaximianoGranada, 26, GK",6.73,La Liga,2021-2022
"135Dani RodríguezMallorca, 36, AM(CLR),FW",6.73,La Liga,2021-2022
"136Lucas VázquezReal Madrid, 33, D(R),M(R)",6.73,La Liga,2021-2022
"137Papu GómezSevilla, 37, M(CLR),FW",6.73,La Liga,2021-2022
"138Alexander IsakReal Sociedad, 25, AM(L),FW",6.73,La Liga,2021-2022
"139Carlos AkapoCadiz, 31, D(LR),M(R)",6.72,La Liga,2021-2022
"140Víctor RuizReal Betis, 36, D(C)",6.72,La Liga,2021-2022
"141Stole DimitrievskiRayo Vallecano, 31, GK",6.72,La Liga,2021-2022
"142Jorge CuencaGetafe, 25, D(CL)",6.72,La Liga,2021-2022
"143Manu TriguerosVillarreal, 33, M(CLR),FW",6.72,La Liga,2021-2022
"144Iñaki WilliamsAthletic Club, 30, AM(CLR),FW",6.71,La Liga,2021-2022
"145Sergio HerreraOsasuna, 31, GK",6.71,La Liga,2021-2022
"146Gerónimo RulliVillarreal, 32, GK",6.71,La Liga,2021-2022
"147Jorge MolinaGranada, 42, FW",6.71,La Liga,2021-2022
"148Giorgi MamardashviliValencia, 24, GK",6.71,La Liga,2021-2022
"149Franco CerviCelta Vigo, 30, D(L),M(CLR)",6.71,La Liga,2021-2022
"150Mamadou LoumDeportivo Alaves, 28, DMC",6.7,La Liga,2021-2022
"151MarceloReal Madrid, 36, D(L),M(L)",6.7,La Liga,2021-2022
"152Marko DmitrovicSevilla, 33, GK",6.7,La Liga,2021-2022
"153Rubén GarcíaOsasuna, 31, AM(CLR),FW",6.7,La Liga,2021-2022
"154Antonio BlancoReal Madrid, 24, DMC",6.7,La Liga,2021-2022
"155Álex RemiroReal Sociedad, 29, GK",6.7,La Liga,2021-2022
"156Ansu FatiBarcelona, 22, AM(L),FW",6.7,La Liga,2021-2022
"157Jorge de FrutosLevante, 27, AM(LR)",6.7,La Liga,2021-2022
"158Adri EmbarbaEspanyol, 32, AM(CLR),FW",6.69,La Liga,2021-2022
"159Thomas DelaneySevilla, 33, DMC",6.69,La Liga,2021-2022
"160Damián SuárezGetafe, 36, D(R),M(R)",6.69,La Liga,2021-2022
"161FernandoSevilla, 37, D(C),DMC",6.69,La Liga,2021-2022
"162Johan MojicaElche, 32, D(L),M(L)",6.69,La Liga,2021-2022
"163Marcelo SaracchiLevante, 26, D(L)",6.69,La Liga,2021-2022
"164Lucas OlazaElche, 30, D(L),M(L)",6.69,La Liga,2021-2022
"165Helibelton PalaciosElche, 31, D(CR)",6.69,La Liga,2021-2022
"166Nahuel TenagliaDeportivo Alaves, 28, D(CR)",6.68,La Liga,2021-2022
"167Adrià PedrosaEspanyol, 26, D(L),M(L)",6.68,La Liga,2021-2022
"168Luis SuárezGranada, 27, AM(L),FW",6.68,La Liga,2021-2022
"169Jesús CoronaSevilla, 32, D(R),M(CLR),FW",6.68,La Liga,2021-2022
"170Rui SilvaReal Betis, 31, GK",6.68,La Liga,2021-2022
"171Lucas PérezCadiz, 36, AM(CR),FW",6.68,La Liga,2021-2022
"172Oihan SancetAthletic Club, 24, M(C),FW",6.68,La Liga,2021-2022
"173Íñigo Ruíz de GalarretaMallorca, 31, DMC",6.68,La Liga,2021-2022
"174Borja MayoralGetafe, 27, AM(R),FW",6.68,La Liga,2021-2022
"175Gonzalo EscalanteDeportivo Alaves, 31, DMC",6.67,La Liga,2021-2022
"176Marcos LlorenteAtletico, 30, D(R),M(CR),FW",6.67,La Liga,2021-2022
"177Ángel CorreaAtletico, 29, AM(CLR),FW",6.67,La Liga,2021-2022
"178Raúl AlbiolVillarreal, 39, D(C)",6.67,La Liga,2021-2022
"179Nemanja MaksimovicGetafe, 30, M(C)",6.67,La Liga,2021-2022
"180Isi PalazónRayo Vallecano, 30, AM(CR),FW",6.67,La Liga,2021-2022
"181FidelElche, 35, M(CLR)",6.67,La Liga,2021-2022
"182KokeAtletico, 33, M(CLR)",6.66,La Liga,2021-2022
"183Andoni GorosabelReal Sociedad, 28, D(R),M(R)",6.66,La Liga,2021-2022
"184RodrygoReal Madrid, 24, AM(CLR),FW",6.66,La Liga,2021-2022
"185Óscar ValentínRayo Vallecano, 30, DMC",6.65,La Liga,2021-2022
"186Thierry CorreiaValencia, 25, D(R),M(R)",6.65,La Liga,2021-2022
"187Rubén DuarteDeportivo Alaves, 29, D(CL)",6.65,La Liga,2021-2022
"188NachoReal Madrid, 35, D(CLR)",6.65,La Liga,2021-2022
"189Fran GarcíaRayo Vallecano, 25, D(L)",6.65,La Liga,2021-2022
"190Francis CoquelinVillarreal, 33, M(CLR)",6.65,La Liga,2021-2022
"191Jesús NavasSevilla, 39, D(R),M(R)",6.64,La Liga,2021-2022
"192Alberto MorenoVillarreal, 32, D(L),M(L)",6.64,La Liga,2021-2022
"193David SoriaGetafe, 31, GK",6.64,La Liga,2021-2022
"194Shkodran MustafiLevante, 32, D(CR)",6.64,La Liga,2021-2022
"195Yangel HerreraEspanyol, 27, M(C)",6.64,La Liga,2021-2022
"196Matías DituroCelta Vigo, 37, GK",6.64,La Liga,2021-2022
"197Yeremy PinoVillarreal, 22, AM(LR)",6.63,La Liga,2021-2022
"198Youssouf SabalyReal Betis, 31, D(LR),M(R)",6.63,La Liga,2021-2022
"199José GayàValencia, 29, D(L),M(L)",6.63,La Liga,2021-2022
"200Pedro BigasElche, 34, D(CL)",6.63,La Liga,2021-2022
"201Aïssa MandiVillarreal, 33, D(CLR)",6.63,La Liga,2021-2022
"202Iddrisu BabaMallorca, 29, DMC",6.63,La Liga,2021-2022
"203Eric GarcíaBarcelona, 24, D(CR),DMC",6.62,La Liga,2021-2022
"204Iván AlejoCadiz, 30, AM(R)",6.62,La Liga,2021-2022
"205Joan JordánSevilla, 30, M(C)",6.62,La Liga,2021-2022
"206Boulaye DiaVillarreal, 28, AM(CR),FW",6.62,La Liga,2021-2022
"207José CalderónReal Betis, 25, Defender",6.62,La Liga,2021-2022
"208Óscar DuarteLevante, 35, D(C),DMC",6.62,La Liga,2021-2022
"209Hugo MalloCelta Vigo, 33, D(CR),M(R)",6.62,La Liga,2021-2022
"210Leo RománMallorca, 24, GK",6.62,La Liga,2021-2022
"211Óscar GilEspanyol, 26, D(R)",6.61,La Liga,2021-2022
"212Jens JønssonCadiz, 32, D(C),DMC",6.61,La Liga,2021-2022
"213Jon MoncayolaOsasuna, 26, D(R),M(CR)",6.61,La Liga,2021-2022
"214Fran BeltránCelta Vigo, 26, DMC",6.61,La Liga,2021-2022
"215PepeluLevante, 26, DMC",6.61,La Liga,2021-2022
"216Maxime GonalonsGranada, 35, D(C),M(C)",6.61,La Liga,2021-2022
"217Jon BautistaReal Sociedad, 29, FW",6.61,La Liga,2021-2022
"218Djené DakonamGetafe, 33, D(CR),DMC",6.61,La Liga,2021-2022
"219Kiko CasillaElche, 38, GK",6.61,La Liga,2021-2022
"220Rubén RochinaGranada, 33, M(CLR)",6.61,La Liga,2021-2022
"221Jaume CostaMallorca, 36, D(LR),M(L)",6.61,La Liga,2021-2022
"222Jesús VázquezValencia, 22, D(L)",6.6,La Liga,2021-2022
"223Luis AbramGranada, 28, D(C)",6.6,La Liga,2021-2022
"224IscoReal Madrid, 32, M(CLR),FW",6.6,La Liga,2021-2022
"225Unai SimónAthletic Club, 27, GK",6.6,La Liga,2021-2022
"226Maxi GómezValencia, 28, FW",6.6,La Liga,2021-2022
"227Antonio PuertasGranada, 32, M(LR)",6.59,La Liga,2021-2022
"228Anthony LozanoCadiz, 31, AM(L),FW",6.59,La Liga,2021-2022
"229Rubén SobrinoValencia, 32, AM(CLR),FW",6.59,La Liga,2021-2022
"230Eden HazardReal Madrid, 34, M(CLR),FW",6.59,La Liga,2021-2022
"231Íñigo LekueAthletic Club, 31, D(LR),M(LR)",6.59,La Liga,2021-2022
"232Willian JoséReal Betis, 33, FW",6.59,La Liga,2021-2022
"233Daniel WassValencia, 35, D(LR),M(CLR)",6.59,La Liga,2021-2022
"234Martín MerquelanzRayo Vallecano, 29, Midfielder",6.58,La Liga,2021-2022
"235Matt MiazgaDeportivo Alaves, 29, D(C)",6.58,La Liga,2021-2022
"236Joseph AidooCelta Vigo, 29, D(C)",6.58,La Liga,2021-2022
"237Álex ColladoGranada, 25, AM(CR)",6.58,La Liga,2021-2022
"238Paul AkouokouReal Betis, 27, DMC",6.58,La Liga,2021-2022
"239Unai GarcíaOsasuna, 33, D(C)",6.58,La Liga,2021-2022
"240Youssef En-NesyriSevilla, 27, FW",6.58,La Liga,2021-2022
