,Player Name,Rating,League,Season,Squad
2949,Jean-Louis Leca,5.95,Ligue 1,2023-2024,Lens
2950,Stijn Spierings,5.94,Ligue 1,2023-2024,Lens
2951,Ivan M Bahia,5.93,Ligue 1,2023-2024,Clermont Foot
2952,Denis Petric,5.92,Ligue 1,2023-2024,Nantes
2953,Royce Openda,5.92,Ligue 1,2023-2024,Lorient
2954,Loris Mouyokolo,5.9,Ligue 1,2023-2024,Lorient
2955,Rémy Riou,5.89,Ligue 1,2023-2024,Lyon
2956,Patrick Ouotro,5.87,Ligue 1,2023-2024,Strasbourg
2957,Adrian Grbic,5.86,Ligue 1,2023-2024,Lorient
2958,Antonin Cartillier,5.86,Ligue 1,2023-2024,Monaco
2959,Gino Caoki,5.8,Ligue 1,2023-2024,Lorient
2960,Bastien Meupiyou,4.82,Ligue 1,2023-2024,Nantes
